input,out_residual
0,-0.543700703534452
1,2.94011016844673
2,-1.49114320515987
3,4.36908884327275
4,-6.00933935726216
5,5.85084146537177
6,3.7904635482521
7,0.675485496492213
8,5.05644589885148
9,-3.73334622662058
10,2.3913998498739
11,-0.288747289690908
12,5.56246357874792
13,-7.52103632483997
14,-5.12948958737106
15,-8.11694456172232
16,-4.55137298951521
17,6.83028254545113
18,-0.158471891216187
19,-3.09829333561136
20,-2.04834094522454
21,3.42439256426546
22,1.63713343390797
23,0.499514767218677
24,12.1669498248737
25,0.149709503682064
26,-1.71316684654101
27,-1.2591725575486
28,-3.091868722428
29,-4.56941320575175
30,3.11753092130241
31,-1.08617151576992
32,-0.114147206616655
33,-2.58688583291929
34,-1.53517009107998
35,1.33993620301997
36,-0.78358078846807
37,-0.460170672898689
38,-7.15159423965884
39,5.0307316644979
40,-7.16739635156044
41,-2.05743640414289
42,5.73176059945515
43,-2.13440701618093
44,3.68316925929649
45,2.9161905930676
46,-9.42355565792868
47,3.27918266379046
48,-4.98876398094545
49,-1.69029621266889
50,-5.87969263931061
51,5.19395648023765
52,-3.58792665883771
53,-2.56535783761878
54,7.54719215258024
55,4.81903992303043
56,8.26925156233266
57,-10.0361559342284
58,-2.07328708674186
59,2.44894556385867
60,4.38093680186896
61,1.40559385632606
62,-4.74537751386298
63,-0.474358842158441
64,-5.78111006278116
65,4.84797881593354
66,-2.40277695182719
67,12.1663870542201
68,0.563123341350962
69,3.08683607182859
70,-8.68883674324651
71,11.5506152109963
72,-2.01017046409042
73,-4.90759925370523
74,8.25950253569955
75,-1.16348509042318
76,-4.71934674459676
77,2.7559370538821
78,-2.38033396044429
79,1.63101846272756
80,-2.31610434080798
81,-5.67837073896394
82,1.4322269924307
83,6.56391127325145
84,0.585107929692137
85,4.19864174779538
86,1.28619901913143
87,2.5031042200191
88,-10.1495473142006
89,-5.00066659997428
90,0.124583000483319
91,-1.21965672581624
92,2.55338062486627
93,-0.660360787727497
94,-0.349216725764795
95,2.58421842000292
96,0.129109655132099
97,1.58701024596258
98,3.06122393591038
99,-0.674377144150786
100,-1.22236487110447
101,-2.06337135393673
102,0.410115798188182
103,-2.16764572188893
104,11.1345992405753
105,-2.84958105710323
106,-1.09847134133242
107,2.40592057953179
108,-4.81119259825724
109,-4.70951555267017
110,-2.96676632713854
111,-2.26659705901101
112,-0.915168402209705
113,0.991758435195138
114,6.00064792048342
115,-1.71999694459208
116,-3.69503861845473
117,1.92957474085802
118,-3.80088002902669
119,1.61594621805382
120,-2.51543103653385
121,-4.88833926868942
122,-4.50667062461813
123,3.23861444951068
124,10.1702406262377
125,-4.9064662648002
126,3.61538115564242
127,6.22932856637162
128,1.99784639734292
129,1.78180838914515
130,2.39210698648397
131,7.43939302390446
132,2.87290002319103
133,7.30501359470331
134,-8.40123473231232
135,1.4748369113935
136,4.35522963018472
137,5.48109899952419
138,-6.94062341908197
139,2.47437074591472
140,3.42096974505531
141,-3.87986144338382
142,0.223894021972286
143,2.23407645472257
144,0.286771890847444
145,7.57605442206681
146,-4.90947089242636
147,4.18311100138939
148,-2.62117684343319
149,-3.56135228522291
150,2.30467874736714
151,-1.45750219495766
152,1.09813751488012
153,10.256802327775
154,4.06136281186887
155,-14.6284631102702
156,2.08423094015945
157,-11.6267951730474
158,-1.39797172750191
159,0.198827714954425
160,6.41670414944752
161,-5.09600317132779
162,-1.98810035542102
163,-2.65339609471602
164,0.361418342159927
165,-1.06281121913335
166,2.24033549919966
167,3.48187294992669
168,1.38850113293835
169,4.99442758813285
170,-6.08574150323142
171,1.58877865816418
172,3.97764112235008
173,-5.93288692222944
174,-4.21567106760517
175,0.709594101588177
176,-3.31064403301869
177,-0.252390104098236
178,-2.3576129807196
179,6.91181926127468
180,-0.911037082672737
181,-2.08547552487622
182,7.88726029897091
183,-1.06736696251721
184,-2.42421742311331
185,0.618303262348958
186,0.435908322470605
187,6.22293499305055
188,2.62639768007047
189,2.09345573473707
190,1.58357688574893
191,-1.85274015518768
192,-0.06274415199169
193,0.224778189067895
194,1.64732818004162
195,-2.31068447945622
196,9.04203728173398
197,3.63700821637962
198,12.5435866180099
