input,out_residual
804,-9.51387066495403
805,22.8204683550762
806,-20.2699233094484
807,7.39768153193274
808,4.01250633563508
809,-0.626362401878435
810,3.69743803526987
811,-6.99831113921782
812,-4.85954217797399
813,-11.1827007294362
814,1.70479377751605
815,-9.06668786751566
816,14.7636731146119
817,15.8965398123339
818,-5.27964732751141
819,-8.14863316896941
820,-14.5340809531827
821,-2.43666197882145
822,-2.83470440312799
823,10.6806898118563
824,-14.306912398819
825,7.8273973217364
826,12.7463054152111
827,8.26129009088085
828,-4.25088506438927
829,6.64368645839036
830,1.54108188503364
831,-12.0300343098237
832,-7.0077240224365
833,-5.36059820399092
834,-8.32991558151428
835,-2.86989955296694
836,-6.75827522803895
837,-0.160546688633129
838,7.65933546888891
839,-16.7021831896317
840,-8.74398461495005
841,-0.43207927927811
842,14.7495058899899
843,6.7468246075813
844,-15.0194446502101
845,-3.63574192682557
846,2.17650284575105
847,5.39528885312571
848,-4.16178069781128
849,11.9581909400545
850,-16.6352132962119
851,-12.2973754927569
852,-0.111270268122027
853,-0.827116801753891
854,-3.09819815451017
855,8.84645878371047
856,1.35347953162715
857,2.80146780424583
858,-0.77555661557268
859,-14.7049693115588
860,-24.0534070399999
861,2.74389083041997
862,-16.392180632442
863,7.13871702902218
864,14.5013074453637
865,-8.93405501438387
866,-10.2955486681934
867,-4.59244508678181
868,12.4915624570177
869,-10.3940758906014
870,-5.57944816192033
871,0.750629423149121
872,11.076335353444
873,-5.34734877159381
874,-0.517623102482401
875,18.3182068707963
876,11.0535122725171
877,-9.4512014935653
878,11.0357930301036
879,-1.64354351892821
880,7.51117690300412
881,6.32603342560986
882,3.86076263492119
883,0.264555397786394
884,-6.00194793227705
885,8.81713066444236
886,-13.8451255543153
887,4.56454087866815
888,-8.00047673501248
889,-4.53241369693456
890,-0.379510587997201
891,8.81599089442497
892,6.81628759166069
893,1.2210246546233
894,-4.59665660909345
895,-3.10213180411428
896,11.84222687835
897,-0.736289921596841
898,-2.63382871994061
899,1.95431025007722
900,-1.89527261373272
901,6.15194703332595
902,6.78549551422703
903,-8.12989540991995
904,-5.43440447612261
905,6.83950154253377
906,-4.4800535596583
907,0.951128432037688
908,14.7953757282763
909,-3.24404813013767
910,-5.46262274042061
911,14.1033871350565
912,-1.90476050212951
913,-5.73490639210001
914,-0.909048432312679
915,-9.39996792004356
916,-2.38476663295832
917,0.281508349881552
918,16.8508592690939
919,11.0186427510984
920,8.59061446724042
921,0.294049013536128
922,-2.13460364986502
923,-1.42927079732625
924,4.91318985084883
925,-2.41817384142877
926,0.756614144314725
927,0.656864134435959
928,7.79863358807085
929,-11.0864903933326
930,4.46940522007389
931,-1.33102861721128
932,6.24952610132524
933,-8.23313817413973
934,10.7475074220242
935,1.56123329086518
936,-9.3103759256384
937,-2.30910590249514
938,-2.06428865370451
939,5.17788283941609
940,-12.3540857711921
941,1.17314981351392
942,10.0723474915323
943,-6.7396183665876
944,17.1234021232846
945,-2.12482037647278
946,-1.23802794211852
947,-1.59775261814549
948,3.43543541906838
949,-6.3775194230066
950,-3.65696831806072
951,-2.88866834712741
952,-8.01038315110419
953,-12.6722851969853
954,-5.39539643569584
955,6.05087062283332
956,1.21195376405353
957,-8.23210940272256
958,-10.699049157407
959,3.61672254677025
960,4.62268291268579
961,7.56764806938338
962,-7.26614403553024
963,-0.290849268808258
964,7.4260632034821
965,-3.85367976723621
966,9.33595679943675
967,-16.6741223284047
968,-12.2012262465748
969,1.53016700618174
970,6.30942440403132
971,-9.14232682877708
972,6.87481389574748
973,3.92022732023229
974,-2.73683821663181
975,-9.49572154495774
976,8.02697884139075
977,14.8371734167301
978,-3.21632276606332
979,1.18065440433393
980,0.259831713844435
981,-2.19315063948832
982,6.38735360302228
983,-0.699078476628262
984,14.3544808913155
985,2.35332188616895
986,-0.499127503314602
987,-2.96670867583143
988,0.009758345490731
989,7.16119622571772
990,-0.474760317898237
991,10.8986574858688
992,4.08652836772004
993,-10.4530058293043
994,2.47973298638211
995,-3.68494925391179
996,5.06032375675114
997,9.45568109930693
998,17.0796202766695
999,-9.67628150896202
1000,4.71266817270985
1001,6.31842724014997
1002,8.05444391772537
1003,-8.49521538013184
1004,-14.3137001972469
1005,-0.490436407345158
1006,-2.59812534057312
1007,0.11729776888136
1008,2.96456793424784
1009,-3.12058678389368
1010,-10.1695986142306
1011,3.19968701011308
1012,2.27382726349471
1013,6.2793552071095
1014,10.9782817025231
1015,0.223096849656269
1016,0.221603078510894
1017,-2.97571891251565
1018,8.86302978356779
1019,0.799332515414392
1020,-3.25852541084688
1021,-8.11057880020591
1022,-6.74665570720726
1023,-2.70296642953195
1024,9.51041747704187
1025,18.0995377565764
1026,-2.57051985510561
1027,5.57457468614177
1028,-0.046204512892613
1029,13.4392102226043
1030,1.77231720262953
1031,1.6986631497972
1032,-5.47673613204599
1033,-5.20478542169204
1034,6.07704987327137
1035,1.93497131464802
1036,-0.441944018324237
1037,2.61747574816223
1038,15.2763448787847
1039,21.3234479809593
1040,-16.4402027763848
1041,-14.179980721504
1042,19.2073053537473
1043,11.1084585800556
1044,-18.6535910676321
1045,11.7073586629318
1046,14.2720567502507
1047,-9.58695491945395
1048,19.7571963610353
1049,34.096075866476
1050,-17.1382367596298
1051,-19.0343605866216
1052,10.1256658378417
1053,24.1509693557361
1054,4.36904856191137
1055,-4.64956813333364
1056,-8.16589967347301
1057,-5.08505723578914
1058,16.2271661595713
1059,-4.16446840459711
1060,-0.325241420165282
1061,-5.97159197132811
1062,6.48735337394511
1063,-3.93512387616552
1064,-14.4275601444502
1065,-4.34830366845384
1066,-11.7526064819716
1067,4.22178116124057
1068,-13.287819250396
1069,4.55413689554962
1070,3.37611181824392
1071,14.0949491992602
1072,-8.06782306730861
1073,-13.2388038780466
1074,-1.88211204831547
1075,24.0439635952906
1076,12.3041914390386
1077,8.67956062031771
1078,3.08869847510544
1079,5.30953233104923
1080,-17.2654709675991
1081,-23.5959508157527
1082,-5.31067224081057
1083,-0.739899053274768
1084,4.49392486841568
1085,15.9412196876573
1086,-9.28315645084074
1087,-3.22307906698338
1088,4.62881851225025
1089,0.363454417848545
1090,-1.85595531868183
1091,4.6402071804922
1092,3.79290241719127
1093,5.43946094736207
1094,-1.29147332818457
1095,6.16323943291287
1096,-17.5808881476973
1097,-10.8501084825892
1098,9.10160087617199
1099,27.2162766805065
1100,1.8849156019975
1101,-4.82975248574053
1102,4.60273161456166
1103,37.4910960148055
1104,-5.22867683980071
1105,8.23854698433939
1106,1.42254018422114
1107,4.02953614499366
1108,24.3190975218535
1109,-8.86135129564792
1110,12.7200519563681
1111,6.29434363353826
1112,3.82623873697414
1113,-1.41630789595834
1114,-0.296070152197263
1115,7.74566301452455
1116,-5.76269283859097
1117,-1.62436151025324
1118,8.15187455767292
1119,-2.20741046433068
1120,5.88224617267609
1121,-11.2956742453012
1122,0.780190475857321
1123,-8.90902606764005
1124,-5.60561476575198
1125,2.23619999204258
1126,-3.21436906628619
1127,4.54651455412874
1128,-4.2565101181628
1129,12.230490440289
1130,-11.1639754665429
1131,-3.11776289897717
1132,-11.0030763610319
1133,6.25140149456023
1134,-8.03571218486263
1135,24.3187846545383
1136,-3.83292686460203
1137,-11.6707260171944
1138,16.6085894628434
1139,-16.0851656733843
1140,6.96194196428305
1141,-8.03185705191135
1142,-22.4203828207367
1143,-17.3305707815917
1144,-7.37088049779709
1145,-0.065418662996912
1146,-25.5770093807341
1147,23.0462940365395
1148,-5.02436167620318
1149,-8.1149685481035
1150,13.0212547938002
1151,-6.80333741245768
1152,14.7839270985436
1153,5.26278659445151
1154,-1.60853376570876
1155,6.52776735501807
1156,-17.1232658714482
1157,-16.5258885656376
1158,-1.60432841860664
1159,-2.74974099520887
1160,16.3516587301834
1161,-2.62408466871328
1162,-5.68746454001553
1163,4.73225634287917
1164,-4.48462257815467
1165,6.71826476786145
1166,-6.91277730254642
1167,-10.646949861268
1168,6.71098306253163
1169,2.96641337877742
1170,4.18279348754499
1171,12.4555258024366
1172,6.5988507725642
1173,16.651420517181
1174,-19.0853095171646
1175,-7.83297482313487
1176,10.6247490489598
1177,-9.68061794615272
1178,13.4159376114155
1179,-25.6864617197044
1180,1.08676904434482
1181,6.65730287293143
1182,-3.74840122173778
1183,-6.56889071386988
1184,-5.04830047621961
1185,-16.8758384808565
1186,12.1438170528531
1187,-5.32243989019254
1188,0.600741561145148
1189,24.38028262511
1190,-1.7525836803695
1191,-6.58661500459661
1192,-0.111061912482672
1193,-1.5916530653116
1194,-10.8705033786563
1195,3.15034003054584
1196,-4.35172999462995
1197,-4.83614938177442
1198,-3.17812053124649
1199,-2.24587413930338
1200,9.53195035995011
1201,6.45084256256611
1202,-3.80679087990415
1203,-1.98280518556636
1204,6.60119033907182
1205,7.82107389872522
1206,9.60591466769165
1207,13.9388957444998
1208,15.8899997951106
1209,3.10286278355817
1210,-6.60939358888841
1211,5.59592944828929
1212,11.4404443038206
1213,-16.5047601139168
1214,-5.00574677320738
1215,-8.94062651969232
1216,-18.0005065519617
1217,-13.0491256085538
1218,-21.2394095944765
1219,3.16918255289265
1220,-17.1733484270837
1221,-23.6847998864934
1222,-12.9863828854171
1223,14.6810716998155
1224,3.79946125980499
1225,-5.93579038399038
1226,31.4334313800123
1227,9.32648386945443
1228,12.7752867288392
1229,10.4236696344495
1230,0.851135931353789
1231,2.0482373545175
1232,-0.370238825141127
1233,3.75855148303877
1234,-5.89051346804995
1235,0.865302670535885
1236,18.6274082481335
1237,-17.6797174282715
1238,-2.41147254388014
1239,-18.4731439633874
1240,0.646490143658511
1241,-6.06529905491158
1242,5.89492291625126
1243,18.5466921868288
1244,-2.02664702365395
1245,-11.5090625562002
1246,-3.62813419103109
1247,1.76335045425906
1248,-1.25791237501825
1249,-10.945821245697
1250,-17.8888509061463
1251,0.040713862223633
1252,8.90761345078023
1253,5.99997483192384
1254,0.452600612581445
1255,-2.80895330039036
1256,1.46791044273576
1257,-6.42408184512161
1258,2.72629626916986
1259,24.2406971114302
1260,17.8432410792377
1261,0.512590978068139
1262,-0.091302941164886
1263,4.3563714191485
1264,-19.6829421869765
1265,-17.9074315545582
1266,9.13608910427047
1267,-6.51799810767284
1268,-13.9059990884659
1269,0.683024405754166
1270,13.1864362246199
1271,-10.507046219006
1272,-16.2540674044398
1273,-1.39958882746858
1274,7.87714449247673
1275,-6.36565550893145
1276,-9.38873689477273
1277,24.1719659402408
1278,-9.56343232296716
1279,-8.67192657323782
1280,5.35565296938791
1281,4.04314865470295
1282,6.20161961249646
1283,-2.87262023907252
1284,9.61200080868269
1285,11.7066664927029
1286,7.77711423800607
1287,10.5490857409796
1288,-4.67058729378329
1289,0.024041992367209
1290,0.530712032773114
1291,-0.489347725374116
1292,2.48256622906004
1293,-1.7165112521488
1294,-16.8885577240706
1295,-15.0995271907917
1296,29.9632619821017
1297,2.43293406037252
1298,-15.5959784223213
1299,-11.5120248394322
1300,-6.2947079289151
1301,5.89661473118532
1302,-1.28413375927811
1303,-1.80487621732341
1304,11.9398780200903
1305,-17.8264440469395
