Date,Price
2015-05-14,603.950012
2015-05-15,615
2015-05-18,622.474976
2015-05-19,631.825012
2015-05-20,626.924988
2015-05-21,627.5
2015-05-22,627.5
2015-05-25,627.825012
2015-05-26,629.950012
2015-05-27,628
2015-05-28,611.974976
2015-05-29,597.5
2015-06-01,629.049988
2015-06-02,629.450012
2015-06-03,613.125
2015-06-04,603.5
2015-06-05,598.125
2015-06-08,604
2015-06-09,603.049988
2015-06-10,601
2015-06-11,613
2015-06-12,595
2015-06-15,597.5
2015-06-16,617.474976
2015-06-17,617.75
2015-06-18,627.575012
2015-06-19,627
2015-06-22,655
2015-06-23,656.5
2015-06-24,669.974976
2015-06-25,640.375
2015-06-26,650.049988
2015-06-29,645
2015-06-30,644.075012
2015-07-01,640
2015-07-02,646
2015-07-03,660
2015-07-06,649.5
2015-07-07,659
2015-07-08,656
2015-07-09,645.825012
2015-07-10,629
2015-07-13,635
2015-07-14,635
2015-07-15,636
2015-07-16,639
2015-07-17,641.950012
2015-07-20,652.5
2015-07-21,658.450012
2015-07-22,649.049988
2015-07-23,674
2015-07-24,681.349976
2015-07-27,659.5
2015-07-28,660
2015-07-29,661.950012
2015-07-30,662.825012
2015-07-31,664.299988
2015-08-03,677
2015-08-04,670.650024
2015-08-05,683
2015-08-06,693.25
2015-08-07,697.5
2015-08-10,690
2015-08-11,681.450012
2015-08-12,669.5
2015-08-13,651.549988
2015-08-14,674
2015-08-17,689.950012
2015-08-18,677.049988
2015-08-19,683.5
2015-08-20,685
2015-08-21,661.5
2015-08-24,642.450012
2015-08-25,625
2015-08-26,627.575012
2015-08-27,623.349976
2015-08-28,618.299988
2015-08-31,615.5
2015-09-01,603.75
2015-09-02,592.5
2015-09-03,571.974976
2015-09-04,569
2015-09-07,555.5
2015-09-08,555.5
2015-09-09,582.549988
2015-09-10,583
2015-09-11,591.450012
2015-09-14,585.299988
2015-09-15,583.049988
2015-09-16,579.5
2015-09-18,587.525024
2015-09-21,591
2015-09-22,598.5
2015-09-23,587.5
2015-09-24,602.5
2015-09-28,612.474976
2015-09-29,603
2015-09-30,625.549988
2015-10-01,638.5
2015-10-05,627.75
2015-10-06,638.5
2015-10-07,630.525024
2015-10-08,647.224976
2015-10-09,640
2015-10-12,635.075012
2015-10-13,636.049988
2015-10-14,641.474976
2015-10-15,646
2015-10-16,639
2015-10-19,645
2015-10-20,641
2015-10-21,623.974976
2015-10-23,633.299988
2015-10-26,625
2015-10-27,621
2015-10-28,621
2015-10-29,614
2015-10-30,611.25
2015-11-02,600.025024
2015-11-03,605.950012
2015-11-04,616.474976
2015-11-05,625.5
2015-11-06,627.5
2015-11-09,610.5
2015-11-10,623.549988
2015-11-13,622.700012
2015-11-16,625
2015-11-17,639.5
2015-11-18,642.5
2015-11-19,642.549988
2015-11-20,646.049988
2015-11-23,657.625
2015-11-24,661.75
2015-11-26,662.474976
2015-11-27,678
2015-11-30,676.5
2015-12-01,685
2015-12-02,687.5
2015-12-03,684.25
2015-12-04,667.799988
2015-12-07,659.25
2015-12-08,660
2015-12-09,656.5
2015-12-10,657
2015-12-11,643
2015-12-14,615.549988
2015-12-15,647.5
2015-12-16,627.625
2015-12-17,607.5
2015-12-18,622.525024
2015-12-21,620
2015-12-22,638.424988
2015-12-23,630.25
2015-12-24,626.125
2015-12-28,630
2015-12-29,625
2015-12-30,632.525024
2015-12-31,629.5
2016-01-01,635.974976
2016-01-04,631.5
2016-01-05,623
2016-01-06,620.049988
2016-01-07,609.5
2016-01-08,599.5
2016-01-11,594
2016-01-12,582
2016-01-13,593.549988
2016-01-14,596.549988
2016-01-15,599
2016-01-18,586.849976
2016-01-19,583.400024
2016-01-20,569
2016-01-21,577.5
2016-01-22,571.25
2016-01-25,603
2016-01-27,589.700012
2016-01-28,588.75
2016-01-29,606
2016-02-01,613
2016-02-02,613.974976
2016-02-03,597.400024
2016-02-04,604
2016-02-05,602
2016-02-08,614
2016-02-09,595.5
2016-02-10,590
2016-02-11,588.5
2016-02-12,563.25
2016-02-15,581.5
2016-02-16,614.5
2016-02-17,604
2016-02-18,606.25
2016-02-19,605
2016-02-22,616
2016-02-23,618.5
2016-02-24,600
2016-02-25,608.625
2016-02-26,619
2016-02-29,612.099976
2016-03-01,608.625
2016-03-02,635
2016-03-03,606
2016-03-04,607.5
2016-03-08,612.5
2016-03-09,607.450012
2016-03-10,616
2016-03-11,609.299988
2016-03-14,615
2016-03-15,607.450012
2016-03-16,602.450012
2016-03-17,609.549988
2016-03-18,600.049988
2016-03-21,614.5
2016-03-22,615
2016-03-23,627.5
2016-03-28,631
2016-03-29,620.099976
2016-03-30,622
2016-03-31,609.5
2016-04-01,603.349976
2016-04-04,598.724976
2016-04-05,622.950012
2016-04-06,610
2016-04-07,612.450012
2016-04-08,607.450012
2016-04-11,619.450012
2016-04-12,618.5
2016-04-13,627
2016-04-18,665
2016-04-20,672.474976
2016-04-21,667.474976
2016-04-22,655
2016-04-25,662.650024
2016-04-26,667
2016-04-27,677
2016-04-28,694.674988
2016-04-29,672
2016-05-02,659.5
2016-05-03,668.5
2016-05-04,662.950012
2016-05-05,662.5
2016-05-06,655.849976
2016-05-09,665.5
2016-05-10,673.75
2016-05-11,669
2016-05-12,679.174988
2016-05-13,665.5
2016-05-16,660
2016-05-17,661.5
2016-05-18,667.450012
2016-05-19,663
2016-05-20,656.400024
2016-05-23,650.5
2016-05-24,635.875
2016-05-25,650.950012
2016-05-26,658.974976
2016-05-27,669.5
2016-05-30,667
2016-05-31,667.349976
2016-06-01,664.5
2016-06-02,671
2016-06-03,672.5
2016-06-06,681.25
2016-06-07,687.5
2016-06-08,689.974976
2016-06-09,691.5
2016-06-10,684.375
2016-06-13,679.125
2016-06-14,680.5
2016-06-15,679
2016-06-16,678.5
2016-06-17,675.150024
2016-06-20,670.025024
2016-06-21,677.400024
2016-06-22,682.900024
2016-06-23,681.424988
2016-06-24,669
2016-06-27,697.575012
2016-06-28,695.049988
2016-06-29,707.25
2016-06-30,715.5
2016-07-01,716.5
2016-07-04,736.349976
2016-07-05,736.349976
2016-07-07,727.5
2016-07-08,727.950012
2016-07-11,733.974976
2016-07-12,736.625
2016-07-13,737
2016-07-14,727.775024
2016-07-15,728.950012
2016-07-18,735
2016-07-19,734.099976
2016-07-20,732
2016-07-21,726
2016-07-22,718.5
2016-07-25,720
2016-07-26,734
2016-07-27,725.275024
2016-07-28,731.5
2016-07-29,727
2016-08-01,736.450012
2016-08-02,740
2016-08-03,730.849976
2016-08-04,729.900024
2016-08-05,722.25
2016-08-08,747.5
2016-08-09,753.5
2016-08-10,744.5
2016-08-11,722.599976
2016-08-12,714
2016-08-16,726.125
2016-08-17,721.825012
2016-08-18,728.049988
2016-08-19,731
2016-08-22,730.200012
2016-08-23,723.950012
2016-08-24,721.424988
2016-08-25,722.5
2016-08-26,709.450012
2016-08-29,714
2016-08-30,713.974976
2016-08-31,721
2016-09-01,719.5
2016-09-02,730
2016-09-06,740
2016-09-07,747.5
2016-09-08,747
2016-09-09,747.025024
2016-09-12,728.25
2016-09-14,716.200012
2016-09-15,709.450012
2016-09-16,706
2016-09-19,708.950012
2016-09-20,711.5
2016-09-21,704
2016-09-22,710
2016-09-23,709.450012
2016-09-26,705.049988
2016-09-27,690
2016-09-28,687.825012
2016-09-29,693.450012
2016-09-30,685.25
2016-10-03,706.5
2016-10-04,725.25
2016-10-05,712.950012
2016-10-06,703.950012
2016-10-07,687.5
2016-10-10,689.049988
2016-10-13,680.025024
2016-10-14,688.5
2016-10-17,679.849976
2016-10-18,660.200012
2016-10-19,669.349976
2016-10-20,665
2016-10-21,663.450012
2016-10-24,664.25
2016-10-25,670
2016-10-26,650.049988
2016-10-27,655
2016-10-28,649
2016-11-01,660.450012
2016-11-02,659.5
2016-11-03,680.525024
2016-11-04,680
2016-11-07,692
2016-11-08,692
2016-11-09,657
2016-11-10,678.974976
2016-11-11,650
2016-11-15,621
2016-11-16,626
2016-11-17,615
2016-11-18,611.125
2016-11-21,622.224976
2016-11-22,605
2016-11-23,612.474976
2016-11-24,594
2016-11-25,584.950012
2016-11-28,587.5
2016-11-29,580.5
2016-11-30,596
2016-12-01,595
2016-12-02,579
2016-12-05,578.924988
2016-12-06,593
2016-12-07,591.450012
2016-12-08,593.5
2016-12-09,609.5
2016-12-12,593.599976
2016-12-13,582
2016-12-14,587.400024
2016-12-15,585
2016-12-16,592.5
2016-12-19,591.650024
2016-12-20,589.049988
2016-12-21,593
2016-12-22,593.5
2016-12-23,585.5
2016-12-26,586
2016-12-27,574.5
2016-12-28,585.549988
2016-12-29,588.900024
2016-12-30,589.125
2017-01-02,592.25
2017-01-03,615
2017-01-04,611.325012
2017-01-05,612
2017-01-06,619.5
2017-01-09,609.650024
2017-01-10,600.5
2017-01-11,608.625
2017-01-12,617.5
2017-01-13,610.900024
2017-01-16,607.5
2017-01-17,605
2017-01-18,602.549988
2017-01-19,606
2017-01-20,605
2017-01-23,598
2017-01-24,597.450012
2017-01-25,616.5
2017-01-27,621.900024
2017-01-30,625.849976
2017-01-31,620.599976
2017-02-01,621
2017-02-02,648.5
2017-02-03,632.974976
2017-02-06,631
2017-02-07,632.075012
2017-02-08,630.174988
2017-02-09,639.5
2017-02-10,646.5
2017-02-13,642.974976
2017-02-14,651.200012
2017-02-15,650.099976
2017-02-16,650.5
2017-02-17,661
2017-02-20,658.5
2017-02-21,658.974976
2017-02-22,657.224976
2017-02-23,657
2017-02-27,651.450012
2017-02-28,647.450012
2017-03-01,658
2017-03-02,677.450012
2017-03-03,661.5
2017-03-06,661.075012
2017-03-07,661.549988
2017-03-08,661.5
2017-03-09,651
2017-03-10,651.974976
2017-03-14,662.700012
2017-03-15,663.5
2017-03-16,663.200012
2017-03-17,661.5
2017-03-20,657
2017-03-21,650.674988
2017-03-22,644
2017-03-23,638
2017-03-24,637.049988
2017-03-27,637.5
2017-03-28,636.049988
2017-03-29,642.349976
2017-03-30,635.349976
2017-03-31,638.5
2017-04-03,648.799988
2017-04-05,643.75
2017-04-06,643.950012
2017-04-07,642
2017-04-10,640
2017-04-11,638.5
2017-04-12,643
2017-04-13,636.5
2017-04-17,635.025024
2017-04-18,636.900024
2017-04-19,632
2017-04-20,629
2017-04-21,635
2017-04-24,629.299988
2017-04-25,642.5
2017-04-26,658.875
2017-04-27,676.849976
2017-04-28,668.900024
2017-05-02,666.549988
2017-05-03,671
2017-05-04,670.5
2017-05-05,665.5
2017-05-08,661.25
2017-05-09,667.849976
2017-05-10,676
2017-05-11,692.849976
2017-05-12,689
2017-05-15,686.5
2017-05-16,688.5
2017-05-17,681.5
2017-05-18,684.5
2017-05-19,675
2017-05-22,670.075012
2017-05-23,657.5
2017-05-24,665.75
2017-05-25,655.5
2017-05-26,667
2017-05-29,672.5
2017-05-30,682
2017-05-31,696.25
2017-06-01,715
2017-06-02,715
2017-06-05,712.474976
2017-06-06,711.525024
2017-06-07,711.575012
2017-06-08,716.75
2017-06-09,709
2017-06-12,717.5
2017-06-13,716.5
2017-06-14,715
2017-06-15,704.5
2017-06-16,699.099976
2017-06-19,696.5
2017-06-20,697.299988
2017-06-21,696.349976
2017-06-22,692.5
2017-06-23,700
2017-06-27,696.650024
2017-06-28,685
2017-06-29,680
2017-06-30,677.5
2017-07-03,678
2017-07-04,682.5
2017-07-05,682.5
2017-07-06,696.849976
2017-07-07,685.200012
2017-07-10,682.5
2017-07-11,687
2017-07-12,697.5
2017-07-13,684.849976
2017-07-14,688.974976
2017-07-17,690
2017-07-18,690.974976
2017-07-19,694
2017-07-20,693.5
2017-07-21,697
2017-07-24,692.900024
2017-07-25,695.599976
2017-07-26,695.349976
2017-07-27,710
2017-07-28,699
2017-07-31,696.650024
2017-08-01,707.5
2017-08-02,715.299988
2017-08-03,709.200012
2017-08-04,710
2017-08-07,695
2017-08-08,700.025024
2017-08-09,698.75
2017-08-10,693
2017-08-11,690
2017-08-14,677.349976
2017-08-16,680.950012
2017-08-17,686
2017-08-18,682
2017-08-21,685.099976
2017-08-22,691.349976
2017-08-23,689
2017-08-24,687.5
2017-08-28,690
2017-08-29,687.625
2017-08-30,692.5
2017-08-31,679
2017-09-01,672.400024
2017-09-04,674
2017-09-05,664.525024
2017-09-06,660.700012
2017-09-07,659.325012
2017-09-08,672.5
2017-09-11,650
2017-09-12,642
2017-09-13,655
2017-09-14,656.5
2017-09-15,645
2017-09-18,650.5
2017-09-19,652
2017-09-20,650.049988
2017-09-21,646.75
2017-09-22,644
2017-09-25,641.299988
2017-09-26,632.650024
2017-09-27,626.5
2017-09-28,616
2017-09-29,615.5
2017-10-03,632.5
2017-10-04,632
2017-10-05,655
2017-10-06,654.950012
2017-10-09,650.525024
2017-10-10,659
2017-10-11,654.5
2017-10-12,660.125
2017-10-13,669
2017-10-16,669.450012
2017-10-17,686.950012
2017-10-18,686
2017-10-19,683.375
2017-10-23,690
2017-10-24,680.275024
2017-10-25,677
2017-10-26,687.224976
2017-10-27,686.474976
2017-10-30,694
2017-10-31,689
2017-11-01,673.625
2017-11-02,671.5
2017-11-03,669.5
2017-11-06,673.924988
2017-11-07,690
2017-11-08,680.5
2017-11-09,686.5
2017-11-10,681.049988
2017-11-13,704
2017-11-14,709.5
2017-11-15,714.5
2017-11-16,707.525024
2017-11-17,712.5
2017-11-20,709.875
2017-11-21,710
2017-11-22,712
2017-11-23,717.200012
2017-11-24,712.5
2017-11-27,717.5
2017-11-28,716.325012
2017-11-29,719.474976
2017-11-30,715
2017-12-01,707
2017-12-04,710
2017-12-05,700
2017-12-06,693.5
2017-12-07,688.400024
2017-12-08,693.349976
2017-12-11,697.924988
2017-12-12,709.900024
2017-12-13,710.900024
2017-12-14,708.5
2017-12-15,721.25
2017-12-18,742
2017-12-19,767.5
2017-12-20,780
2017-12-21,767
2017-12-22,747
2017-12-26,748
2017-12-27,744.799988
2017-12-28,747
2017-12-29,751
2018-01-01,751
2018-01-02,754
2018-01-03,755.900024
2018-01-04,761
2018-01-05,756
2018-01-08,757.049988
2018-01-09,760
2018-01-10,762.049988
2018-01-11,760.299988
2018-01-12,767.099976
2018-01-15,770
2018-01-16,759
2018-01-17,747.049988
2018-01-18,750
2018-01-19,760
2018-01-22,762.099976
2018-01-23,761.950012
2018-01-24,769.049988
2018-01-25,756.5
2018-01-29,757.299988
2018-01-30,764
2018-01-31,764.799988
2018-02-01,768.900024
2018-02-02,798.75
2018-02-05,762.900024
2018-02-06,743.799988
2018-02-07,767.400024
2018-02-08,754
2018-02-09,747
2018-02-12,770
2018-02-14,751.799988
2018-02-15,748.099976
2018-02-16,752.650024
2018-02-19,744
2018-02-20,726.799988
2018-02-21,716
2018-02-22,702
2018-02-23,722.549988
2018-02-26,722
2018-02-27,741.900024
2018-02-28,734
2018-03-01,728
2018-03-05,727
2018-03-06,743
2018-03-07,721
2018-03-08,710.549988
2018-03-09,726.900024
2018-03-12,735.049988
2018-03-13,736.950012
2018-03-14,730.950012
2018-03-15,731
2018-03-16,739
2018-03-19,741.75
2018-03-20,740.400024
2018-03-21,743
2018-03-22,747.049988
2018-03-23,725
2018-03-26,734.349976
2018-03-27,749
2018-03-28,744
2018-04-02,748.900024
2018-04-03,748
2018-04-04,773
2018-04-05,770
2018-04-06,774.599976
2018-04-09,772
2018-04-10,776.5
2018-04-11,781.5
2018-04-12,789.450012
2018-04-13,795
2018-04-16,783.200012
2018-04-17,816
2018-04-18,813
2018-04-19,801.400024
2018-04-20,791.900024
2018-04-23,803.900024
2018-04-24,823.900024
2018-04-25,842
2018-04-26,859
2018-04-27,859.900024
2018-04-30,864.400024
2018-05-02,879.5
2018-05-03,863
2018-05-04,864.950012
2018-05-07,862
2018-05-08,886
2018-05-09,865
2018-05-10,860
2018-05-11,857.950012
2018-05-14,872
2018-05-15,853.900024
2018-05-16,845.5
2018-05-17,855.049988
2018-05-18,848.25
2018-05-21,834
2018-05-22,822.200012
2018-05-23,828.099976
2018-05-24,837
2018-05-25,845
2018-05-28,862.400024
2018-05-29,854
2018-05-30,879
2018-05-31,900
2018-06-01,922.5
2018-06-04,908
2018-06-05,912
2018-06-06,902.400024
2018-06-07,919
2018-06-08,917
2018-06-11,912.200012
2018-06-12,920
2018-06-13,918
2018-06-14,914.099976
2018-06-15,922.549988
2018-06-18,915
2018-06-19,915
2018-06-20,896
2018-06-21,909.799988
2018-06-22,882.799988
2018-06-25,912
2018-06-26,905
2018-06-27,900
2018-06-28,892.650024
2018-06-29,909
2018-07-02,907
2018-07-03,886.900024
2018-07-04,895
2018-07-05,901.599976
2018-07-06,914.950012
2018-07-09,931
2018-07-10,937.400024
2018-07-11,928.950012
2018-07-12,931
2018-07-13,918.5
2018-07-16,905
2018-07-17,903
2018-07-18,926.599976
2018-07-19,906
2018-07-20,913
2018-07-23,910
2018-07-24,913.849976
2018-07-25,924.900024
2018-07-26,914.400024
2018-07-27,915
2018-07-30,916
2018-07-31,935
2018-08-01,939.5
2018-08-02,925.75
2018-08-03,914.049988
2018-08-06,921.950012
2018-08-07,940.950012
2018-08-08,936.900024
2018-08-09,929
2018-08-10,932
2018-08-13,944
2018-08-14,958.900024
2018-08-16,945
2018-08-17,954.549988
2018-08-20,967.650024
2018-08-21,973
2018-08-23,960
2018-08-24,966.200012
2018-08-27,974.299988
2018-08-28,982
2018-08-29,981.349976
2018-08-30,984.950012
2018-08-31,982
2018-09-03,974.900024
2018-09-04,952.200012
2018-09-05,930
2018-09-06,935
2018-09-07,940.099976
2018-09-10,970.650024
2018-09-11,943
2018-09-12,948.450012
2018-09-14,941.200012
2018-09-17,947.650024
2018-09-18,949.450012
2018-09-19,947
2018-09-21,963
2018-09-24,955
2018-09-25,896
2018-09-26,903
2018-09-27,888
2018-09-28,877.450012
2018-10-01,860.5
2018-10-03,845.5
2018-10-04,780.150024
2018-10-05,791
2018-10-08,768.75
2018-10-09,775.549988
2018-10-10,768
2018-10-11,747
2018-10-12,738.5
2018-10-15,775
2018-10-16,753.599976
2018-10-17,789.200012
2018-10-19,748.099976
2018-10-22,747
2018-10-23,730.5
2018-10-24,740.799988
2018-10-25,728
2018-10-26,731
2018-10-29,728
2018-10-30,751
2018-10-31,749
2018-11-01,770.5
2018-11-02,765.049988
2018-11-05,784
2018-11-06,780
2018-11-07,788
2018-11-09,800
2018-11-12,798
2018-11-13,775.5
2018-11-14,793.099976
2018-11-15,774
2018-11-16,767.650024
2018-11-19,775.299988
2018-11-20,780
2018-11-21,787.799988
2018-11-22,770.099976
2018-11-26,748
2018-11-27,747
2018-11-28,754.700012
2018-11-29,756
2018-11-30,778
2018-12-03,800
2018-12-04,762
2018-12-05,740.299988
2018-12-06,717.5
2018-12-07,726.799988
2018-12-10,710
2018-12-11,699.900024
2018-12-12,725
2018-12-13,755
2018-12-14,753.099976
2018-12-17,760
2018-12-18,755.599976
2018-12-19,775
2018-12-20,779.700012
2018-12-21,795
2018-12-24,782.900024
2018-12-26,785.650024
2018-12-27,794.5
2018-12-28,799.349976
2018-12-31,808.900024
2019-01-01,805
2019-01-02,772.799988
2019-01-03,743.400024
2019-01-04,720
2019-01-07,734.549988
2019-01-08,720
2019-01-09,729
2019-01-10,728
2019-01-11,735
2019-01-14,725
2019-01-15,727.5
2019-01-16,727.299988
2019-01-17,729
2019-01-18,734.5
2019-01-21,738
2019-01-22,727.700012
2019-01-23,708.5
2019-01-24,699
2019-01-25,702
2019-01-28,683.5
2019-01-29,671.950012
2019-01-30,671.900024
2019-01-31,678
2019-02-01,689
2019-02-04,688
2019-02-05,675.25
2019-02-06,687.900024
2019-02-07,695
2019-02-08,702
2019-02-11,669.400024
2019-02-12,647
2019-02-14,640.700012
2019-02-15,635
2019-02-18,630
2019-02-19,627
2019-02-20,637
2019-02-21,633.549988
2019-02-22,635
2019-02-25,649.900024
2019-02-26,644.799988
2019-02-27,654.5
2019-02-28,663.75
2019-03-01,650
2019-03-05,649.849976
2019-03-06,660
2019-03-07,661.700012
2019-03-08,672
2019-03-11,671.950012
2019-03-12,686.900024
2019-03-13,688.400024
2019-03-14,683
2019-03-15,688.25
2019-03-18,696
2019-03-19,686
2019-03-20,689
2019-03-22,678.700012
2019-03-25,672
2019-03-26,664.650024
2019-03-27,672.049988
2019-03-28,659.049988
2019-04-01,678.150024
2019-04-02,665
2019-04-03,672.799988
2019-04-04,661
2019-04-05,657.5
2019-04-08,660.400024
2019-04-09,667.799988
2019-04-10,672.599976
2019-04-11,669.299988
2019-04-12,674
2019-04-15,680
2019-04-16,687.25
2019-04-18,689.599976
2019-04-22,681
2019-04-23,671
2019-04-24,668
2019-04-25,671.799988
2019-04-26,666.599976
2019-04-30,659.700012
2019-05-02,646
2019-05-03,645.049988
2019-05-06,640
2019-05-07,641.75
2019-05-08,635.549988
2019-05-09,620.900024
2019-05-10,626.25
2019-05-13,628.700012
2019-05-14,616.900024
2019-05-15,618
2019-05-16,610
2019-05-17,607
2019-05-20,635
2019-05-21,660
2019-05-22,643.849976
2019-05-23,650
2019-05-24,644.75
2019-05-27,667.700012
2019-05-28,680
2019-05-29,668
2019-05-30,660
2019-05-31,659.700012
2019-06-03,647.049988
2019-06-04,654.799988
2019-06-06,654.299988
2019-06-07,640
2019-06-10,643.400024
2019-06-11,647.950012
2019-06-12,633
2019-06-13,632
2019-06-14,640.049988
2019-06-17,641
2019-06-18,624
2019-06-19,629.849976
2019-06-20,614.799988
2019-06-21,627
2019-06-24,626
2019-06-25,635
2019-06-26,640
2019-06-27,645
2019-06-28,659.799988
2019-07-01,657.299988
2019-07-02,661
2019-07-03,668.950012
2019-07-04,671.5
2019-07-05,672
2019-07-08,640.349976
2019-07-09,632
2019-07-10,630
2019-07-11,625.400024
2019-07-12,634.099976
2019-07-15,632.049988
2019-07-16,624.700012
2019-07-17,623
2019-07-18,613.900024
2019-07-19,601.150024
2019-07-22,571.299988
2019-07-23,566.099976
2019-07-24,557
2019-07-25,550
2019-07-26,545.900024
2019-07-29,564
2019-07-30,551.799988
2019-07-31,546.599976
2019-08-01,546
2019-08-02,544.900024
2019-08-05,550.450012
2019-08-06,543
2019-08-07,551.5
2019-08-08,518.5
2019-08-09,540.900024
2019-08-13,545
2019-08-14,515.900024
2019-08-16,524.700012
2019-08-19,527
2019-08-20,522.900024
2019-08-21,528.299988
2019-08-22,521.549988
2019-08-23,511
2019-08-26,552.700012
2019-08-27,547
2019-08-28,556.700012
2019-08-29,536
2019-08-30,530.599976
2019-09-03,518.650024
2019-09-04,516
2019-09-05,506.850006
2019-09-06,519.450012
2019-09-09,523.650024
2019-09-11,533.200012
2019-09-12,546.099976
2019-09-13,542
2019-09-16,545
2019-09-17,537.5
2019-09-18,525
2019-09-19,529
2019-09-20,524.450012
2019-09-23,576.25
2019-09-24,563.900024
2019-09-25,558.700012
2019-09-26,537.900024
2019-09-27,562.799988
2019-09-30,557.75
2019-10-01,551
2019-10-03,558
2019-10-04,565.049988
2019-10-07,561.099976
2019-10-09,556
2019-10-10,576
2019-10-11,568.549988
2019-10-14,562.900024
2019-10-15,568
2019-10-16,582.5
2019-10-17,581.099976
2019-10-18,589
2019-10-22,593.400024
2019-10-23,596.900024
2019-10-24,592
2019-10-25,585.700012
2019-10-27,590
2019-10-29,595.450012
2019-10-30,617.200012
2019-10-31,617.599976
2019-11-01,609
2019-11-04,591
2019-11-05,583.299988
2019-11-06,590.25
2019-11-07,579.799988
2019-11-08,578
2019-11-11,581.700012
2019-11-13,574
2019-11-14,575.200012
2019-11-15,583.75
2019-11-18,580.099976
2019-11-19,573.75
2019-11-20,562.25
2019-11-21,560.5
2019-11-22,554.75
2019-11-25,547.5
2019-11-26,550
2019-11-27,542
2019-11-28,541.900024
2019-11-29,543
2019-12-02,525
2019-12-03,537.25
2019-12-04,522.799988
2019-12-05,525.549988
2019-12-06,527.799988
2019-12-09,510.200012
2019-12-10,514.599976
2019-12-11,507.649994
2019-12-12,511
2019-12-13,514.549988
2019-12-16,516
2019-12-17,509.899994
2019-12-18,506.899994
2019-12-19,524.5
2019-12-20,533.5
2019-12-23,529.950012
2019-12-24,529
2019-12-26,530
2019-12-27,529.900024
2019-12-30,531.349976
2019-12-31,538.650024
2020-01-01,532.900024
2020-01-02,537
2020-01-03,538.950012
2020-01-06,529.900024
2020-01-07,528.900024
2020-01-08,520.900024
2020-01-09,529.849976
2020-01-10,544.099976
2020-01-13,548.900024
2020-01-14,554.950012
2020-01-15,562
2020-01-16,569.25
2020-01-17,566.799988
2020-01-20,569
2020-01-21,564
2020-01-22,553.5
2020-01-23,553.5
2020-01-24,566.099976
2020-01-27,565
2020-01-28,581.25
2020-01-29,577.5
2020-01-30,578
2020-01-31,570.799988
2020-02-03,545
2020-02-04,562
2020-02-05,580.25
2020-02-06,585
2020-02-07,579
2020-02-10,566.799988
2020-02-11,533.200012
2020-02-12,526.650024
2020-02-13,530.450012
2020-02-14,535.25
2020-02-17,524.099976
2020-02-18,520.5
2020-02-19,528.150024
2020-02-20,525.900024
2020-02-24,522
2020-02-25,515.549988
2020-02-26,507.700012
2020-02-27,504
2020-02-28,485
2020-03-02,453.549988
2020-03-03,462
2020-03-04,466.049988
2020-03-05,472.700012
2020-03-06,458.850006
